,Path,Length,Artist,Full_Path
898,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/15 Musette.mid,55.9875,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/15 Musette.mid
899,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/06 Menuet.mid,82.62557009999999,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/06 Menuet.mid
900,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/14 Polonaise.mid,82.8,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/14 Polonaise.mid
901,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/01 Menuet.mid,108.25507199999997,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/01 Menuet.mid
902,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/07 Rondo.mid,209.54142053333118,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/07 Rondo.mid
903,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/10 Menuet.mid,73.49583333333337,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/10 Menuet.mid
904,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/09 Menuet.mid,85.49999999999997,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/09 Menuet.mid
905,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/17 Polonaise.mid,55.49583333333341,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/17 Polonaise.mid
906,Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/04 Menuet.mid,120.04125391666663,Bach,raw_data_unzipped/Bach/Bwv ''Little Notebook for Anna Magdalena Bach''/04 Menuet.mid
907,Bach/Bwv988 The Goldberg Variations/Variation 23.mid,95.75000000000001,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 23.mid
908,Bach/Bwv988 The Goldberg Variations/Variation 22.mid,128.0,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 22.mid
909,Bach/Bwv988 The Goldberg Variations/Variation 20.mid,95.74999999999935,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 20.mid
910,Bach/Bwv988 The Goldberg Variations/Variation 08.mid,145.15,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 08.mid
911,Bach/Bwv988 The Goldberg Variations/Variation 09.mid,176.35,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 09.mid
912,Bach/Bwv988 The Goldberg Variations/Variation 21.mid,115.19999999999999,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 21.mid
913,Bach/Bwv988 The Goldberg Variations/Variation 19.mid,64.79676,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 19.mid
914,Bach/Bwv988 The Goldberg Variations/Variation 25.mid,342.73402,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 25.mid
915,Bach/Bwv988 The Goldberg Variations/Variation 30.mid,206.70000000000002,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 30.mid
916,Bach/Bwv988 The Goldberg Variations/Variation 24.mid,214.2,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 24.mid
917,Bach/Bwv988 The Goldberg Variations/Variation 18.mid,128.0,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 18.mid
918,Bach/Bwv988 The Goldberg Variations/Variation 26.mid,257.4,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 26.mid
919,Bach/Bwv988 The Goldberg Variations/Variation 27.mid,257.4,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 27.mid
920,Bach/Bwv988 The Goldberg Variations/Bwv1087 14 Canons.mid,202.79999999999998,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Bwv1087 14 Canons.mid
921,Bach/Bwv988 The Goldberg Variations/Variation 00 Aria .mid,232.6026098,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 00 Aria .mid
922,Bach/Bwv988 The Goldberg Variations/Variation 16.mid,156.58683216666665,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 16.mid
923,Bach/Bwv988 The Goldberg Variations/Variation 02.mid,158.15,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 02.mid
924,Bach/Bwv988 The Goldberg Variations/Variation 03.mid,145.15,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 03.mid
925,Bach/Bwv988 The Goldberg Variations/Variation 17.mid,95.75,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 17.mid
926,Bach/Bwv988 The Goldberg Variations/Variation 01.mid,145.15,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 01.mid
927,Bach/Bwv988 The Goldberg Variations/Variation 15.mid,230.4,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 15.mid
928,Bach/Bwv988 The Goldberg Variations/Variation 29.mid,142.8,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 29.mid
929,Bach/Bwv988 The Goldberg Variations/Variation 28.mid,96.0,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 28.mid
930,Bach/Bwv988 The Goldberg Variations/Variation 14.mid,95.75,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 14.mid
931,Bach/Bwv988 The Goldberg Variations/Variation 04.mid,177.6375,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 04.mid
932,Bach/Bwv988 The Goldberg Variations/Variation 10.mid,127.99999999999997,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 10.mid
933,Bach/Bwv988 The Goldberg Variations/Variation 11.mid,96.0,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 11.mid
934,Bach/Bwv988 The Goldberg Variations/Variation 05.mid,145.15,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 05.mid
935,Bach/Bwv988 The Goldberg Variations/Variation 13.mid,172.8,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 13.mid
936,Bach/Bwv988 The Goldberg Variations/Variation 07.mid,145.15,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 07.mid
937,Bach/Bwv988 The Goldberg Variations/Variation 06.mid,177.95,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 06.mid
938,Bach/Bwv988 The Goldberg Variations/Variation 12.mid,96.0,Bach,raw_data_unzipped/Bach/Bwv988 The Goldberg Variations/Variation 12.mid
939,Bach/Harpsichord Concertos/Bwv1054 Harpsichord Concerto n3 3mov.mid,160.43455799999816,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1054 Harpsichord Concerto n3 3mov.mid
940,Bach/Harpsichord Concertos/Bwv1064 Three Harpsichords Concerto n2 3mov.mid,383.80000000000126,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1064 Three Harpsichords Concerto n2 3mov.mid
941,Bach/Harpsichord Concertos/Bwv1057 Harpsichord Concerto n6 2mov.mid,187.8260399999983,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1057 Harpsichord Concerto n6 2mov.mid
942,Bach/Harpsichord Concertos/Bwv1064 Three Harpsichords Concerto n2 1mov.mid,280.45000000000005,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1064 Three Harpsichords Concerto n2 1mov.mid
943,Bach/Harpsichord Concertos/Bwv1054 Harpsichord Concerto n3 1mov.mid,479.105868,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1054 Harpsichord Concerto n3 1mov.mid
944,Bach/Harpsichord Concertos/Bwv1055 Harpsichord Concerto n4 2mov.mid,222.8569199999983,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1055 Harpsichord Concerto n4 2mov.mid
945,Bach/Harpsichord Concertos/Bwv1052 Harpsichord Concerto n1 1mov.mid,452.6144884687493,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1052 Harpsichord Concerto n1 1mov.mid
946,Bach/Harpsichord Concertos/Bwv1053 Harpsichord Concerto n2 1mov.mid,484.3322572083456,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1053 Harpsichord Concerto n2 1mov.mid
947,Bach/Harpsichord Concertos/Bwv1056 Harpsichord Concerto n5.mid,549.639601052119,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1056 Harpsichord Concerto n5.mid
948,Bach/Harpsichord Concertos/Bwv1058 Harpsichord Concerto n7 2mov.mid,282.0,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1058 Harpsichord Concerto n7 2mov.mid
949,Bach/Harpsichord Concertos/Bwv1063 Three Harpsichords Concerto n1.mid,600.500145,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1063 Three Harpsichords Concerto n1.mid
950,Bach/Harpsichord Concertos/Bwv1053 Harpsichord Concerto n2 3mov.mid,448.875,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1053 Harpsichord Concerto n2 3mov.mid
951,Bach/Harpsichord Concertos/Bwv1052 Harpsichord Concerto n1 3mov.mid,541.2499999999993,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1052 Harpsichord Concerto n1 3mov.mid
952,Bach/Harpsichord Concertos/Bwv1060 Two Harpsichords Concerto n1.mid,694.3417649166665,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1060 Two Harpsichords Concerto n1.mid
953,Bach/Harpsichord Concertos/Bwv1064 Three Harpsichords Concerto n2 2mov.mid,92.45000000000006,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1064 Three Harpsichords Concerto n2 2mov.mid
954,Bach/Harpsichord Concertos/Bwv1054 Harpsichord Concerto n3 2mov.mid,316.36349400000177,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1054 Harpsichord Concerto n3 2mov.mid
955,Bach/Harpsichord Concertos/Bwv1062 Two Harpsichords Concerto n3.mid,665.2334124999999,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1062 Two Harpsichords Concerto n3.mid
956,Bach/Harpsichord Concertos/Bwv1057 Harpsichord Concerto n6 3mov.mid,370.5,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1057 Harpsichord Concerto n6 3mov.mid
957,Bach/Harpsichord Concertos/Bwv1058 Harpsichord Concerto n7 1mov.mid,207.60000000000312,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1058 Harpsichord Concerto n7 1mov.mid
958,Bach/Harpsichord Concertos/Bwv1065 Four Harpsichords Concerto.mid,546.1948038854166,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1065 Four Harpsichords Concerto.mid
959,Bach/Harpsichord Concertos/Bwv1061 Two Harpsichords Concerto n2.mid,1444.94267,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1061 Two Harpsichords Concerto n2.mid
960,Bach/Harpsichord Concertos/Bwv1055 Harpsichord Concerto n4 3mov.mid,266.08688999999276,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1055 Harpsichord Concerto n4 3mov.mid
961,Bach/Harpsichord Concertos/Bwv1052 Harpsichord Concerto n1 2mov.mid,434.9998259999976,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1052 Harpsichord Concerto n1 2mov.mid
962,Bach/Harpsichord Concertos/Bwv1053 Harpsichord Concerto n2 2mov.mid,333.0,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1053 Harpsichord Concerto n2 2mov.mid
963,Bach/Harpsichord Concertos/Bwv1052 Harpsichord Concerto n1b.mid,2486.026434575002,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1052 Harpsichord Concerto n1b.mid
964,Bach/Harpsichord Concertos/Bwv1055 Harpsichord Concerto n4 1mov.mid,289.090832000005,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1055 Harpsichord Concerto n4 1mov.mid
965,Bach/Harpsichord Concertos/Bwv1058 Harpsichord Concerto n7 3mov.mid,211.79285700000807,Bach,raw_data_unzipped/Bach/Harpsichord Concertos/Bwv1058 Harpsichord Concerto n7 3mov.mid
966,Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 6mov.mid,289.49791666666664,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 6mov.mid
967,Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 4mov.mid,333.7660215749999,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 4mov.mid
968,Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 5mov.mid,215.99791666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 5mov.mid
969,Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 2mov.mid,119.99791666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 2mov.mid
970,Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 4mov.mid,144.49791666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 4mov.mid
971,Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 3mov.mid,336.99791666666664,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 3mov.mid
972,Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 2mov.mid,304.99791666666664,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 2mov.mid
973,Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 6mov.mid,89.69499225,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 6mov.mid
974,Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 4mov.mid,240.99791666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 4mov.mid
975,Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 2mov.mid,167.99791666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 2mov.mid
976,Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 1mov.mid,582.3014963333333,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 1mov.mid
977,Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 4mov.mid,127.99791666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 4mov.mid
978,Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 5mov.mid,167.03932043333327,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 5mov.mid
979,Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 7mov.mid,252.99791666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 7mov.mid
980,Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 1mov.mid,1198.1477229999998,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 1mov.mid
981,Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 3mov.mid,188.88876700000003,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 3mov.mid
982,Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 5mov.mid,267.29060549999997,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 5mov.mid
983,Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 1mov.mid,923.999824,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 1mov.mid
984,Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 7mov.mid,87.36244866666665,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 7mov.mid
985,Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 3mov.mid,119.99791666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 3mov.mid
986,Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 2mov.mid,284.1376362875001,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 2mov.mid
987,Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 5mov.mid,202.99357733333332,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 5mov.mid
988,Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 3mov.mid,288.99791666666664,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 3mov.mid
989,Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 1mov.mid,848.3285011666665,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 1mov.mid
990,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Overture.mid,649.20772245,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Overture.mid
991,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Overture.mid,691.6034600500001,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Overture.mid
992,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Badineri.mid,86.31323715,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Badineri.mid
993,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Menuet.mid,88.16789885,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Menuet.mid
994,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Forlane.mid,146.2604166666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Forlane.mid
995,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Polonais.mid,275.33214319999996,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Polonais.mid
996,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Gavotte.mid,336.99375000000026,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Gavotte.mid
997,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Bouree.mid,241.47916666666677,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Bouree.mid
998,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Passpied.mid,253.03958333333284,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Passpied.mid
999,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Bourree.mid,305.2666666666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Bourree.mid
1000,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Gigue.mid,218.7395833333331,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Gigue.mid
1001,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Rondeau.mid,121.0000000000001,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Rondeau.mid
1002,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Menuet.mid,292.5485817499999,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Menuet.mid
1003,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Overture.mid,845.0270833333344,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Overture.mid
1004,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Gavotte.mid,121.05833333333328,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Gavotte.mid
1005,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Bourree.mid,129.00625000000005,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Bourree.mid
1006,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Menuet.mid,302.26189515,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Menuet.mid
1007,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Rejouissance.mid,227.45636135,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Rejouissance.mid
1008,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Sarabande.mid,161.0555539,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1067 Orchestral suite n2 Sarabande.mid
1009,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Overture.mid,823.9291666666677,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1069 Orchestral suite n4 Overture.mid
1010,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Courante.mid,170.0479166666667,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Courante.mid
1011,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Gavotte.mid,288.74583333333305,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Gavotte.mid
1012,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Bouree.mid,289.10833333333363,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1066 Orchestral suite n1 Bouree.mid
1013,Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Air.mid,277.35271205,Bach,raw_data_unzipped/Bach/Bwv1066-1069 Orchestral Suites/Nueva carpeta/Bwv1068 Orchestral suite n3 Air.mid
1014,Bach/Bwv244 St. Matthew Passion/2.Aus Liebe will mein Heiland sterban Soprano Aria.mid,217.0880955,Bach,raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/2.Aus Liebe will mein Heiland sterban Soprano Aria.mid
1015,Bach/Bwv244 St. Matthew Passion/6.Herzliebster Jesu Chorus.mid,52.228562,Bach,raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/6.Herzliebster Jesu Chorus.mid
1016,"Bach/Bwv244 St. Matthew Passion/5.Erbarme dicht, mein Gott Alto Aria.mid",439.64685909375,Bach,"raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/5.Erbarme dicht, mein Gott Alto Aria.mid"
1017,"Bach/Bwv244 St. Matthew Passion/10.Wir setzen uns mit Tra""nen nieder Chorus.mid",327.5672369999999,Bach,"raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/10.Wir setzen uns mit Tra""nen nieder Chorus.mid"
1018,Bach/Bwv244 St. Matthew Passion/9.O Haupt voll Blut und Wunden Chorus.mid,64.4375,Bach,raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/9.O Haupt voll Blut und Wunden Chorus.mid
1019,Bach/Bwv244 St. Matthew Passion/1.Bass Aria.mid,129.99583333333328,Bach,raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/1.Bass Aria.mid
1020,Bach/Bwv244 St. Matthew Passion/8.Mache dich mein herz Bass Aria.mid,738.46128,Bach,raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/8.Mache dich mein herz Bass Aria.mid
1021,Bach/Bwv244 St. Matthew Passion/4.Blute nur du liebes Herz Soprano Aria.mid,231.40871421875,Bach,raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/4.Blute nur du liebes Herz Soprano Aria.mid
1022,"Bach/Bwv244 St. Matthew Passion/7.Ko""nnen Tra""nen meiner Wangen nichts erlangen Alto Aria.mid",345.69030250000003,Bach,"raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/7.Ko""nnen Tra""nen meiner Wangen nichts erlangen Alto Aria.mid"
1023,Bach/Bwv244 St. Matthew Passion/3.Gebt mir meinen Jesum weider Bass Aria.mid,129.99479166666663,Bach,raw_data_unzipped/Bach/Bwv244 St. Matthew Passion/3.Gebt mir meinen Jesum weider Bass Aria.mid
1024,Beethoven/Hess063 keyb Kaplied.mid,26.749056450000005,Beethoven,raw_data_unzipped/Beethoven/Hess063 keyb Kaplied.mid
1025,Beethoven/op077 Fantaisie.mid,491.40289939374975,Beethoven,raw_data_unzipped/Beethoven/op077 Fantaisie.mid
1026,Beethoven/Sonata for Piano & Cello n2 op05.mid,848.9895833333402,Beethoven,raw_data_unzipped/Beethoven/Sonata for Piano & Cello n2 op05.mid
